sale_date,sku,product_name,category,brand,store_name,city,region,supplier_name,supplier_country,quantity,unit_price
2024-11-24,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,46,2.68
2023-11-24,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,10,18.93
2025-04-19,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,11,2.57
2024-05-25,SKU-011,Almond Butter 500g,Pantry,Maranatha,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,8,7.02
2023-03-22,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,9,8.32
2023-12-16,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,50,3.99
not-a-date,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,29,13.61
2024-11-26,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,6,7.02
2024-09-06,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,44,2.57
2024-10-18,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,19,8.32
2025-10-10,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,2,2.6
2025-01-17,SKU-010,Dark Chocolate 85g,Snacks,Lindt,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,17,2.68
2025-09-29,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,21,18.93
2024-09-19,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,17,16.7
2024-07-12,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,48,22.51
2024-11-12,SKU-011,Almond Butter 500g,Pantry,Maranatha,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,36,7.02
2023-02-09,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,20,6.56
2025-03-06,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,3,16.94
2024-11-18,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,24,18.93
2024-12-01,SKU-014,Avocado each,Produce,Fresh Direct,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,9,6.56
2024-01-31,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,32,13.61
2024-10-14,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,33,2.57
2024-05-12,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,5,16.7
2024-04-30,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,50,2.57
2024-11-29,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,40,2.57
2024-11-08,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,43,2.68
2024-02-13,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,48,2.57
2023-01-08,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,28,8.32
2023-06-12,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,25,7.12
2024-02-09,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,46,11.69
2025-08-18,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,19,2.68
2024-01-14,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,33,2.68
2023-10-22,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,-2,8.32
2024-10-20,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,49,2.57
2024-08-30,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,39,8.32
2025-05-23,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,17,7.02
2023-01-15,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,42,13.61
2023-11-27,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Westside,Vancouver,British Columbia,Gordon Food Service,Canada,5,7.02
2025-05-30,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,6,3.99
2023-01-25,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,48,16.94
2023-05-15,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,37,17.55
2025-01-03,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,48,6.56
2025-09-28,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,21,17.55
2023-12-16,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,3,13.61
2024-10-26,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,26,22.51
2023-11-09,SKU-015,Rotisserie Chicken,Deli,In-store,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,10,16.94
2023-10-13,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,21,22.51
2025-03-29,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,24,6.56
2023-11-06,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,-4,2.6
2024-07-08,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,22,22.51
2024-09-13,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,36,3.99
2025-10-19,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,28,7.12
2023-05-03,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,23,6.56
2024-08-15,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,10,2.57
2025-10-01,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,1,3.99
2024-09-28,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,44,7.02
2023-09-23,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,34,2.68
2025-01-26,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,37,13.61
2025-01-27,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,27,2.57
2024-10-02,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,41,17.55
2024-11-28,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,37,3.99
2024-10-21,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,41,13.61
2024-04-30,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,16,16.94
2025-11-12,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,7,3.99
2023-06-16,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,34,8.32
2023-05-18,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,29,2.68
2025-01-15,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,50,7.12
2024-11-01,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,23,7.12
2024-07-12,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,21,3.99
2024-02-14,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,42,17.55
2023-09-04,SKU-015,Rotisserie Chicken,Deli,In-store,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,19,16.94
2025-10-29,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,19,13.61
2024-09-02,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,17,22.51
2025-05-13,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,6,18.93
2025-02-21,SKU-013,Oat Milk 1L,Beverages,Oatly,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,36,2.6
2024-07-14,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,30,3.99
2024-08-06,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,11,13.61
2023-04-18,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,21,17.55
2025-02-07,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,36,17.55
2025-03-21,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,12,-22.51
2024-10-25,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,37,2.6
2023-09-28,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,32,16.7
2023-07-29,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,34,2.57
2025-01-07,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,23,13.61
2025-10-05,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,26,22.51
2023-11-14,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,36,11.69
2023-11-22,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,8,6.56
2024-05-05,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,4,6.56
2024-04-06,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,31,11.69
2023-10-09,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,33,7.12
2023-02-09,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,33,22.51
2023-05-20,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,3,3.99
2025-10-03,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,1,16.7
2025-11-08,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,11,2.57
2024-07-30,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,18,8.32
2024-02-17,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,49,11.69
2024-06-17,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,26,17.55
2025-07-01,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,39,18.93
2024-02-24,SKU-011,Almond Butter 500g,Pantry,Maranatha,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,12,7.02
2024-02-14,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,49,22.51
2024-09-13,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,24,13.61
2024-05-31,SKU-011,Almond Butter 500g,Pantry,Maranatha,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,14,7.02
2024-01-06,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,22,18.93
2025-07-26,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Metro Fresh,Montreal,Quebec,Gordon Food Service,Canada,26,13.61
2024-08-07,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,43,8.32
2023-08-08,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,1,7.12
2024-07-15,SKU-010,Dark Chocolate 85g,Snacks,Lindt,FreshMart Downtown,Toronto,Ontario,Maple Leaf Foods,Canada,1,2.68
2023-11-23,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,7,22.51
2025-05-16,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,48,7.12
2023-02-15,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,20,2.57
2023-10-18,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,17,16.94
2023-03-04,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,31,16.94
2025-07-21,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,38,2.57
2025-09-09,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,5,18.93
2025-03-25,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,44,8.32
2025-08-11,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Lantic Inc,Canada,27,16.7
2023-05-10,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,50,16.7
2024-02-20,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,18,13.61
not-a-date,SKU-005,Greek Yogurt 500g,Dairy,Olympic,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,1,18.93
2025-09-27,SKU-014,Avocado each,Produce,Fresh Direct,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,15,6.56
2025-01-15,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,6,13.61
2023-12-02,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,24,3.99
2023-10-26,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Premium Brands,Canada,21,17.55
2025-04-02,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,24,17.55
2025-10-09,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Westside,Vancouver,British Columbia,Sysco Canada,Canada,44,17.55
2024-06-02,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,9,17.55
2025-07-12,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,49,17.55
2024-12-04,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,33,7.02
2024-11-30,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,35,7.02
2023-10-13,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,14,13.61
2023-08-18,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,33,22.51
2023-01-09,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,FreshMart Downtown,Toronto,Ontario,Premium Brands,Canada,17,11.69
2024-11-16,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,32,7.02
2025-03-19,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,34,13.61
2024-12-20,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,48,22.51
2025-07-18,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,10,2.6
2025-10-30,SKU-015,Rotisserie Chicken,Deli,In-store,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,7,16.94
2024-05-10,SKU-015,Rotisserie Chicken,Deli,In-store,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,49,16.94
2023-07-17,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,13,6.56
not-a-date,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Westside,Vancouver,British Columbia,Maple Leaf Foods,Canada,12,16.7
2025-01-02,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,43,3.99
2024-12-03,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,25,13.61
2025-09-06,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,41,18.93
2023-03-06,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,32,16.7
2025-02-24,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Westside,Vancouver,British Columbia,Lantic Inc,Canada,49,16.7
2024-12-19,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,44,2.57
2025-09-25,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,49,16.7
2023-07-08,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,6,3.99
2025-07-20,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,25,6.56
2023-03-12,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,Prairie Pantry,Calgary,Alberta,Lantic Inc,Canada,21,7.12
2024-03-19,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,40,2.6
2023-02-27,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,33,16.7
2024-07-16,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,GreenGrocer Midtown,Toronto,Ontario,Lantic Inc,Canada,45,11.69
2024-06-02,SKU-013,Oat Milk 1L,Beverages,Oatly,Prairie Pantry,Calgary,Alberta,Maple Leaf Foods,Canada,38,2.6
2025-07-14,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,19,11.69
2024-11-09,SKU-001,Organic Whole Milk 2L,Dairy,Natrel,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,28,16.7
2025-09-14,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Downtown,Toronto,Ontario,Sysco Canada,Canada,32,8.32
2025-02-10,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,3,22.51
2025-10-07,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,15,7.12
2023-07-27,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Maple Leaf Foods,Canada,11,2.6
2023-02-18,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,Prairie Pantry,Calgary,Alberta,Premium Brands,Canada,29,13.61
2023-02-12,SKU-013,Oat Milk 1L,Beverages,Oatly,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,46,2.6
2023-08-06,SKU-012,Frozen Edamame 400g,Frozen,President's Choice,FreshMart Westside,Vancouver,British Columbia,Premium Brands,Canada,27,13.61
2025-05-14,SKU-005,Greek Yogurt 500g,Dairy,Olympic,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,5,18.93
2025-08-30,SKU-005,Greek Yogurt 500g,Dairy,Olympic,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,26,18.93
2023-02-19,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Maple Leaf Foods,Canada,11,7.12
2025-07-02,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,FreshMart Uptown,Ottawa,Ontario,Sysco Canada,Canada,43,8.32
2025-09-05,SKU-006,Atlantic Salmon Fillet 400g,Seafood,Ocean Choice,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,5,17.55
2025-04-26,SKU-011,Almond Butter 500g,Pantry,Maranatha,GreenGrocer Midtown,Toronto,Ontario,Premium Brands,Canada,8,7.02
2024-09-07,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,9,7.12
2023-05-03,SKU-007,Baby Spinach 142g,Produce,Earthbound Farm,FreshMart Downtown,Toronto,Ontario,Gordon Food Service,Canada,33,22.51
2025-12-22,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Gordon Food Service,Canada,1,2.57
2024-05-14,SKU-013,Oat Milk 1L,Beverages,Oatly,GreenGrocer Midtown,Toronto,Ontario,Gordon Food Service,Canada,31,2.6
2025-09-06,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Lantic Inc,Canada,31,7.12
2023-05-26,SKU-003,Free Range Eggs 12pk,Dairy,Burnbrae Farms,Metro Fresh,Montreal,Quebec,Premium Brands,Canada,10,8.32
2023-05-20,SKU-014,Avocado each,Produce,Fresh Direct,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,31,6.56
2024-05-20,SKU-002,Sourdough Bread 750g,Bakery,ACE Bakery,Prairie Pantry,Calgary,Alberta,Sysco Canada,Canada,41,2.57
2024-04-06,SKU-014,Avocado each,Produce,Fresh Direct,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,17,6.56
2024-10-18,SKU-013,Oat Milk 1L,Beverages,Oatly,Metro Fresh,Montreal,Quebec,Maple Leaf Foods,Canada,50,2.6
2025-03-11,SKU-004,Cold Brew Coffee 330ml,Beverages,Pilot Coffee,FreshMart Uptown,Ottawa,Ontario,Gordon Food Service,Canada,29,7.12
2025-09-08,SKU-014,Avocado each,Produce,Fresh Direct,GreenGrocer Midtown,Toronto,Ontario,Sysco Canada,Canada,40,6.56
2024-05-09,SKU-009,Sparkling Water 6pk,Beverages,San Pellegrino,Metro Fresh,Montreal,Quebec,Sysco Canada,Canada,39,11.69
2023-03-05,SKU-008,Aged Cheddar 400g,Dairy,Black Diamond,FreshMart Downtown,Toronto,Ontario,Lantic Inc,Canada,27,3.99
